price,location,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,accomodation_type,url
69900000,"Москва, ЗАО, р-н Кунцево, ул. Маршала Тимошенко, 17К2",Крылатское,4,10,200.0,160.0,22.0,2002,Евроремонт,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/306899962/
210010000,"Москва, ЦАО, р-н Хамовники, Фрунзенская наб., 30",Фрунзенская,4,12,86.1,33.6,26.0,2027,Без отделки,3.4,На улицу,Новостройка,https://www.cian.ru/sale/flat/306341798/
36000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",ЦСКА,5,40,40.0,unknown,unknown,2021,Дизайнерский,3.2,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/304681968/
19090046,"Москва, ЗАО, р-н Фили-Давыдково, ул. Ивана Франко, 6",Кунцевская,19,29,61.3,38.8,6.8,2022,"Без отделки, предчистовая, черновая, чистовая",3.0,На улицу,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/286250526/
17115977,"Москва, ЮАО, р-н Даниловский, Павелецкая Сити жилой комплекс",Павелецкая,4,46,36.5,14.9,unknown,2027,"Без отделки, предчистовая",3.0,unknown,Новостройка,https://www.cian.ru/sale/flat/306908536/
300000000,"Москва, ЦАО, р-н Хамовники, Погодинская ул., 4",Фрунзенская,4,8,201.6,133.0,20.0,2014,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/306174376/
650000000,"Москва, ЦАО, р-н Пресненский, Малая Никитская ул., 15",Баррикадная,2,7,416.2,367.7,19.8,2010,Без ремонта,3.4,unknown,Вторичка,https://www.cian.ru/sale/flat/293725128/
145035000,"Москва, ЦАО, р-н Хамовники, 531-й квартал, Дом 22 жилой комплекс",Спортивная,2,9,87.9,30.5,25.1,2026,Без отделки,3.5,Во двор,Новостройка,https://www.cian.ru/sale/flat/305505523/
95000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",Аэропорт,35,40,98.0,unknown,unknown,2021,Дизайнерский,3.1,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305199639/
457700000,"Москва, ЦАО, р-н Хамовники, Трубецкая ул., 12",Фрунзенская,11,11,303.0,unknown,23.9,2014,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/304329878/
113277000,"Москва, ЦАО, р-н Хамовники, Коллекция Лужники жилой комплекс",Воробьёвы горы,12,18,82.4,26.5,unknown,2026,"Без отделки, предчистовая",3.25,unknown,Новостройка,https://www.cian.ru/sale/flat/306853588/
102000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",Аэропорт,20,41,160.0,80.0,10.0,2021,Без ремонта,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/306342345/
12950550,"Москва, ЮАО, р-н Чертаново Южное, Варшавские Ворота жилой комплекс, 1.1",Аннино,3,9,54.3,29.1,10.9,2025,"Без отделки, предчистовая",3.0,unknown,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/302013644/
84180000,"Москва, ЦАО, р-н Пресненский, Краснопресненская наб., 14Ак1",Деловой центр,40,67,73.2,57.2,11.0,2025,"Без отделки, предчистовая, чистовая",3.05,unknown,Новостройка,https://www.cian.ru/sale/flat/305787512/
41150000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",Аэропорт,13,40,47.3,unknown,unknown,2022,Дизайнерский,3.1,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/296216266/
118000000,"Москва, ЦАО, р-н Мещанский, Последний пер., 5С1",Сухаревская,2,5,141.2,unknown,10.0,1900,Дизайнерский,3.15,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/300379704/
21134544,"Москва, ЗАО, р-н Очаково-Матвеевское, Аминьевское ш., 6",Давыдково,14,21,47.9,34.5,unknown,2020,"Предчистовая, черновая, чистовая",3.3,unknown,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/291690116/
67000000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2М",Минская,7,14,91.43,62.0,15.0,2023,Дизайнерский,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/303070435/
19500000,"Москва, СЗАО, р-н Митино, Муравская ул., 44к2",Пятницкое шоссе,20,24,60.0,45.0,10.0,2022,Евроремонт,2.8,Во двор,Вторичка,https://www.cian.ru/sale/flat/301005114/
25840391,"Москва, ЮАО, р-н Нагатинский затон, просп. Андропова, 9/1",Технопарк,3,23,57.8,22.1,unknown,2023,Без отделки,3.15,unknown,Новостройка,https://www.cian.ru/sale/flat/305644954/
63000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/6",Аэропорт,14,41,92.0,unknown,unknown,2021,Без ремонта,3.1,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/296212772/
69900000,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к2",Раменки,11,28,107.0,unknown,unknown,2022,Дизайнерский,3.12,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/302910348/
40906373,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 2",Фили,5,20,103.7,35.2,25.5,2024,Без отделки,3.2,Во двор,Новостройка,https://www.cian.ru/sale/flat/306076577/
294000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 13",Спортивная,5,12,235.5,110.8,30.0,2021,Без ремонта,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/304329853/
97500000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",Новослободская,3,10,110.4,57.1,17.4,2011,Без ремонта,3.4,unknown,Вторичка,https://www.cian.ru/sale/flat/285996127/
26401120,"Москва, САО, р-н Савеловский, Старый Петровско-Разумовский проезд, 1/23С5",Петровский Парк,4,19,62.8,38.2,3.7,2025,Без отделки,3.6,unknown,Новостройка,https://www.cian.ru/sale/flat/280126559/
72500000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",Аэропорт,37,40,97.2,unknown,6.8,2021,Без ремонта,3.1,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305379286/
145000000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22с2",Деловой центр,67,79,146.0,12.0,30.0,2019,Дизайнерский,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/304746203/
44314150,"Москва, ЗАО, р-н Дорогомилово, Кутузовский проезд, 16А/1",Фили,2,46,63.8,40.9,5.6,2026,"Без отделки, предчистовая, черновая, чистовая",3.115,На улицу,Новостройка,https://www.cian.ru/sale/flat/302037458/
59000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/7",Аэропорт,17,40,88.3,unknown,unknown,2023,Без ремонта,3.2,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/304682401/
800000000,"Москва, ЦАО, р-н Хамовники, Бутиковский пер., 3",Парк Культуры,6,6,430.0,unknown,50.0,2004,Без ремонта,unknown,unknown,Вторичка / Пентхаус,https://www.cian.ru/sale/flat/299896056/
254790000,"Москва, ЦАО, р-н Якиманка, Софийская наб., 34С3",Новокузнецкая,3,6,134.1,unknown,unknown,2026,Без отделки,3.03,unknown,Новостройка,https://www.cian.ru/sale/flat/303616418/
80000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",Аэропорт,7,40,91.2,unknown,unknown,2021,Без ремонта,3.1,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305415300/
40338000,"Москва, ЗАО, р-н Филевский парк, Багратионовский проезд, 5Ак1",Фили,2,41,97.2,40.5,17.3,2021,"Без отделки, предчистовая, черновая, чистовая",3.5,На улицу и двор,Новостройка,https://www.cian.ru/sale/flat/306067870/
44508750,"Москва, ЮЗАО, р-н Черемушки, Херсонская ул., 43к5",Зюзино,2,32,125.0,54.2,33.2,2021,"Предчистовая, чистовая",3.1,unknown,Новостройка,https://www.cian.ru/sale/flat/290914438/
55000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/5",Аэропорт,27,40,73.0,unknown,unknown,2021,Без ремонта,3.2,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305373653/
400179600,"Москва, ЦАО, р-н Тверской, Никольская ул., 10/2С2б",Лубянка,2,5,207.4,unknown,20.0,2015,Дизайнерский,3.2,На улицу и двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/293100672/
28859441,"Москва, ЗАО, р-н Кунцево, 48-й квартал, Кутузовский Квартал жилой комплекс",Кунцевская,2,44,83.71,38.4,26.9,2027,"Без отделки, предчистовая",2.92,unknown,Новостройка,https://www.cian.ru/sale/flat/304753723/
83000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/5",Аэропорт,22,37,129.6,96.2,7.3,unknown,Без ремонта,unknown,На улицу,Вторичка,https://www.cian.ru/sale/flat/302782147/
129000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",ЦСКА,32,36,113.0,67.0,9.0,2021,Дизайнерский,unknown,На улицу,Вторичка,https://www.cian.ru/sale/flat/305720037/
30050243,"Москва, ЮЗАО, р-н Котловка, Севастопольский просп., 22А",Нагорная,19,42,65.9,28.9,unknown,2023,"Без отделки, предчистовая",3.0,unknown,Новостройка,https://www.cian.ru/sale/flat/301259721/
